week,team_id,team_name,player_id,player_name,position,slot_position,points,projected_points,season
11,4,sgf,2976212,Stefon Diggs,RB/WR,WR,28.1,0,2025
11,4,sgf,4361370,Chris Olave,RB/WR,BENCH,18.9,0,2025
11,4,sgf,4241416,Chuba Hubbard,RB,BENCH,10.3,0,2025
11,4,sgf,-16007,Broncos D/ST,D/ST,D/ST,21.7,0,2025
11,4,sgf,4038815,Rico Dowdle,RB,RB,26.3,0,2025
11,4,sgf,3046779,Jared Goff,TQB,QB,36.900000000000006,0,2025
11,4,sgf,4569587,Wan'Dale Robinson,RB/WR,FLEX,14.799999999999999,0,2025
11,4,sgf,4428718,Tre Tucker,RB/WR,WR,17.2,0,2025
11,4,sgf,4038441,Justice Hill,RB,BENCH,8.8,0,2025
11,4,sgf,3051876,Evan Engram,WR,TE,7.500000000000001,0,2025
11,4,sgf,11252,Joe Flacco,TQB,BENCH,9.86,0,2025
11,4,sgf,17372,Chris Boswell,WR/TE,K,16.0,0,2025
11,5,WOOD,4047365,Josh Jacobs,RB,RB,21.2,0,2025
11,5,WOOD,4429615,Zay Flowers,RB/WR,FLEX,19.9,0,2025
11,5,WOOD,3042519,Aaron Jones Sr.,RB,RB,24.0,0,2025
11,5,WOOD,4567750,Emeka Egbuka,RB/WR,WR,27.0,0,2025
11,5,WOOD,3123076,David Njoku,WR,BENCH,10.3,0,2025
11,5,WOOD,4426338,Bo Nix,TQB,QB,18.400000000000002,0,2025
11,5,WOOD,3128720,Nick Chubb,RB,BENCH,7.4,0,2025
11,5,WOOD,4686361,Cam Little,WR/TE,K,18.0,0,2025
11,5,WOOD,4036378,Jordan Love,TQB,BENCH,25.5,0,2025
11,5,WOOD,4426515,Puka Nacua,RB/WR,WR,25.700000000000003,0,2025
11,5,WOOD,15795,DeAndre Hopkins,RB/WR,BENCH,4.2,0,2025
11,5,WOOD,3895856,Christian Kirk,RB/WR,BENCH,1.9000000000000001,0,2025
11,5,WOOD,-16017,Patriots D/ST,D/ST,D/ST,6.3999999999999995,0,2025
11,5,WOOD,4429148,Theo Johnson,WR,TE,16.1,0,2025
11,5,WOOD,4572680,Tucker Kraft,WR,BENCH,0.0,0,2025
11,6,ROUX,4567048,Kenneth Walker III,RB,RB,26.1,0,2025
11,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,33.900000000000006,0,2025
11,6,ROUX,4428209,Ricky Pearsall,RB/WR,WR,0.5,0,2025
11,6,ROUX,4432665,Brock Bowers,WR,TE,13.899999999999999,0,2025
11,6,ROUX,4688813,Josh Downs,RB/WR,BENCH,1.8,0,2025
11,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,7.1000000000000005,0,2025
11,6,ROUX,4241372,Hollywood Brown,RB/WR,BENCH,6.0,0,2025
11,6,ROUX,4697815,Rachaad White,RB,RB,15.100000000000001,0,2025
11,6,ROUX,12483,Matthew Stafford,TQB,QB,40.099999999999994,0,2025
11,6,ROUX,4430968,Kimani Vidal,RB,FLEX,19.5,0,2025
11,6,ROUX,4360078,Alec Pierce,RB/WR,BENCH,16.4,0,2025
11,6,ROUX,4596602,Brashard Smith,RB,BENCH,1.8,0,2025
11,6,ROUX,4429025,Quentin Johnston,RB/WR,BENCH,6.7,0,2025
11,6,ROUX,-16003,Bears D/ST,D/ST,D/ST,11.7,0,2025
11,6,ROUX,4567104,Will Reichard,WR/TE,K,14.0,0,2025
11,7,POO,4241389,CeeDee Lamb,RB/WR,WR,15.100000000000001,0,2025
11,7,POO,4361307,Trey McBride,WR,TE,45.7,0,2025
11,7,POO,4040715,Jalen Hurts,TQB,QB,26.52,0,2025
11,7,POO,4047650,DK Metcalf,RB/WR,FLEX,12.4,0,2025
11,7,POO,4360569,Jordan Mason,RB,BENCH,14.1,0,2025
11,7,POO,4612826,Ladd McConkey,RB/WR,WR,21.500000000000004,0,2025
11,7,POO,4685702,Quinshon Judkins,RB,RB,15.4,0,2025
11,7,POO,4428557,Tyjae Spears,RB,BENCH,5.9,0,2025
11,7,POO,4034949,Eddy Pineiro,WR/TE,K,10.0,0,2025
11,7,POO,4431280,Troy Franklin,RB/WR,BENCH,22.9,0,2025
11,7,POO,-16014,Rams D/ST,D/ST,D/ST,13.5,0,2025
11,7,POO,4608810,Tez Johnson,RB/WR,BENCH,19.3,0,2025
11,7,POO,3043078,Derrick Henry,RB,RB,29.1,0,2025
11,7,POO,4596334,Keaton Mitchell,RB,BENCH,11.5,0,2025
11,7,POO,4241474,Brian Robinson Jr.,RB,BENCH,14.400000000000002,0,2025
11,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,19.5,0,2025
11,8,MP,4242335,Jonathan Taylor,RB,BENCH,52.10000000000001,0,2025
11,8,MP,4427366,Breece Hall,RB,RB,26.4,0,2025
11,8,MP,3040151,George Kittle,WR,TE,40.599999999999994,0,2025
11,8,MP,3916148,Tony Pollard,RB,RB,4.1000000000000005,0,2025
11,8,MP,3916433,Jakobi Meyers,RB/WR,BENCH,14.5,0,2025
11,8,MP,4696981,Cam Skattebo,RB,IR,0.0,0,2025
11,8,MP,4038941,Justin Herbert,TQB,QB,18.040000000000003,0,2025
11,8,MP,-16034,Texans D/ST,D/ST,D/ST,18.9,0,2025
11,8,MP,4385690,Dalton Kincaid,WR,BENCH,4.7,0,2025
11,8,MP,3953687,Brandon Aubrey,WR/TE,K,9.0,0,2025
11,8,MP,4431611,Caleb Williams,TQB,BENCH,35.42,0,2025
11,8,MP,4361432,Romeo Doubs,RB/WR,WR,8.3,0,2025
11,8,MP,3121023,Dallas Goedert,WR,FLEX,9.7,0,2025
11,8,MP,3116389,Samaje Perine,RB,BENCH,0.0,0,2025
11,8,MP,3050478,Jake Elliott,WR/TE,BENCH,15.0,0,2025
11,9,KESS,4262921,Justin Jefferson,RB/WR,WR,14.3,0,2025
11,9,KESS,3054850,Alvin Kamara,RB,BENCH,13.0,0,2025
11,9,KESS,4241478,DeVonta Smith,RB/WR,WR,16.2,0,2025
11,9,KESS,3139477,Patrick Mahomes,TQB,QB,13.34,0,2025
11,9,KESS,3116365,Mark Andrews,WR,TE,23.1,0,2025
11,9,KESS,4569987,Jaylen Warren,RB,RB,17.8,0,2025
11,9,KESS,4429205,Jordan Addison,RB/WR,FLEX,14.0,0,2025
11,9,KESS,3116165,Chris Godwin Jr.,RB/WR,BENCH,0.0,0,2025
11,9,KESS,3116385,Joe Mixon,RB,IR,0.0,0,2025
11,9,KESS,4596448,Bucky Irving,RB,BENCH,0.0,0,2025
11,9,KESS,2977187,Cooper Kupp,RB/WR,BENCH,12.200000000000001,0,2025
11,9,KESS,15835,Zach Ertz,WR,BENCH,13.600000000000001,0,2025
11,9,KESS,4689936,Jake Bates,WR/TE,K,14.0,0,2025
11,9,KESS,-16024,Chargers D/ST,D/ST,D/ST,10.6,0,2025
11,9,KESS,4427728,Bam Knight,RB,BENCH,19.3,0,2025
11,9,KESS,4430871,Sean Tucker,RB,RB,38.6,0,2025
11,10,ZSF,4429795,Jahmyr Gibbs,RB,FLEX,53.800000000000004,0,2025
11,10,ZSF,4379399,James Cook III,RB,RB,27.1,0,2025
11,10,ZSF,4685472,Tetairoa McMillan,RB/WR,BENCH,37.5,0,2025
11,10,ZSF,3121422,Terry McLaurin,RB/WR,IR,0.0,0,2025
11,10,ZSF,4431299,Rome Odunze,RB/WR,BENCH,22.700000000000003,0,2025
11,10,ZSF,4239996,Travis Etienne Jr.,RB,BENCH,34.0,0,2025
11,10,ZSF,4429160,De'Von Achane,RB,RB,56.50000000000001,0,2025
11,10,ZSF,4360248,Kyle Pitts Sr.,WR,TE,7.200000000000001,0,2025
11,10,ZSF,-16008,Lions D/ST,D/ST,BENCH,4.1,0,2025
11,10,ZSF,4723086,Colston Loveland,WR,BENCH,13.0,0,2025
11,10,ZSF,4426502,Drake London,RB/WR,WR,36.8,0,2025
11,10,ZSF,3052587,Baker Mayfield,TQB,BENCH,39.74,0,2025
11,10,ZSF,-16009,Packers D/ST,D/ST,D/ST,12.8,0,2025
11,10,ZSF,3055899,Harrison Butker,WR/TE,K,5.0,0,2025
11,10,ZSF,4047646,A.J. Brown,RB/WR,WR,10.7,0,2025
11,10,ZSF,2576980,Marcus Mariota,TQB,QB,34.14,0,2025
11,11,KIRK,4430807,Bijan Robinson,RB,RB,38.099999999999994,0,2025
11,11,KIRK,3916387,Lamar Jackson,TQB,QB,21.36,0,2025
11,11,KIRK,16800,Davante Adams,RB/WR,WR,23.299999999999997,0,2025
11,11,KIRK,4568490,RJ Harvey,RB,BENCH,10.3,0,2025
11,11,KIRK,3886598,Jauan Jennings,RB/WR,FLEX,21.5,0,2025
11,11,KIRK,4431459,Tyler Warren,WR,BENCH,13.9,0,2025
11,11,KIRK,4426385,Zach Charbonnet,RB,BENCH,20.0,0,2025
11,11,KIRK,4258173,Nico Collins,RB/WR,WR,38.800000000000004,0,2025
11,11,KIRK,4430737,Kyren Williams,RB,RB,37.5,0,2025
11,11,KIRK,15818,Keenan Allen,RB/WR,BENCH,10.200000000000001,0,2025
11,11,KIRK,4373626,Tyler Allgeier,RB,BENCH,26.299999999999997,0,2025
11,11,KIRK,4032473,Rashid Shaheed,RB/WR,BENCH,8.7,0,2025
11,11,KIRK,4697745,Tyler Loop,WR/TE,K,26.0,0,2025
11,11,KIRK,4361411,Pat Freiermuth,WR,TE,7.200000000000001,0,2025
11,11,KIRK,-16012,Chiefs D/ST,D/ST,D/ST,1.3,0,2025
11,12,GEMP,4890973,Ashton Jeanty,RB,RB,20.200000000000003,0,2025
11,12,GEMP,4239993,Tee Higgins,RB/WR,WR,13.8,0,2025
11,12,GEMP,4569618,Garrett Wilson,RB/WR,BENCH,0.0,0,2025
11,12,GEMP,4035538,David Montgomery,RB,RB,13.8,0,2025
11,12,GEMP,4428331,Rashee Rice,RB/WR,WR,6.800000000000001,0,2025
11,12,GEMP,15847,Travis Kelce,WR,TE,19.6,0,2025
11,12,GEMP,4361741,Brock Purdy,TQB,QB,19.3,0,2025
11,12,GEMP,4569173,Rhamondre Stevenson,RB,BENCH,0.0,0,2025
11,12,GEMP,4373678,Khalil Shakir,RB/WR,FLEX,9.5,0,2025
11,12,GEMP,4686472,Marvin Mims Jr.,RB/WR,BENCH,4.2,0,2025
11,12,GEMP,-16026,Seahawks D/ST,D/ST,D/ST,19.4,0,2025
11,12,GEMP,3917232,Tyler Bass,WR/TE,IR,0.0,0,2025
11,12,GEMP,3917792,Daniel Jones,TQB,BENCH,15.500000000000002,0,2025
11,12,GEMP,3059915,Kareem Hunt,RB,BENCH,12.700000000000001,0,2025
11,12,GEMP,3117256,Dalton Schultz,WR,BENCH,22.900000000000002,0,2025
11,12,GEMP,11122,Matt Prater,WR/TE,K,9.0,0,2025
12,1,PATS,4362628,Ja'Marr Chase,RB/WR,BENCH,4.5,0,2025
12,1,PATS,4259545,D'Andre Swift,RB,BENCH,10.4,0,2025
12,1,PATS,4683062,Xavier Worthy,RB/WR,BENCH,11.9,0,2025
12,1,PATS,4426354,George Pickens,RB/WR,WR,50.0,0,2025
12,1,PATS,4426348,Jayden Daniels,TQB,BENCH,0.0,0,2025
12,1,PATS,4361579,Javonte Williams,RB,RB,20.900000000000002,0,2025
12,1,PATS,4429275,Trey Benson,RB,IR,0.0,0,2025
12,1,PATS,4426388,Jameson Williams,RB/WR,WR,17.700000000000003,0,2025
12,1,PATS,4689114,Jaxson Dart,TQB,BENCH,0.0,0,2025
12,1,PATS,4595342,Oronde Gadsden II,WR,BENCH,5.1000000000000005,0,2025
12,1,PATS,2473037,Jason Myers,WR/TE,K,28.0,0,2025
12,1,PATS,4432710,TreVeyon Henderson,RB,RB,39.400000000000006,0,2025
12,1,PATS,-16001,Falcons D/ST,D/ST,D/ST,17.6,0,2025
12,1,PATS,4887558,Emanuel Wilson,RB,FLEX,38.900000000000006,0,2025
12,1,PATS,3929645,Juwan Johnson,WR,TE,7.6000000000000005,0,2025
12,1,PATS,3912547,Sam Darnold,TQB,QB,21.92,0,2025
12,2,3000,4372016,Jaylen Waddle,RB/WR,BENCH,6.7,0,2025
12,2,3000,4361529,Isiah Pacheco,RB,BENCH,0.0,0,2025
12,2,3000,4360516,Tyrone Tracy Jr.,RB,RB,30.400000000000002,0,2025
12,2,3000,3128429,Courtland Sutton,RB/WR,BENCH,7.9,0,2025
12,2,3000,4362249,Jayden Reed,RB/WR,IR,0.0,0,2025
12,2,3000,4371733,Kenneth Gainwell,RB,FLEX,41.2,0,2025
12,2,3000,4429059,Woody Marks,RB,RB,13.0,0,2025
12,2,3000,4243331,Cade Otton,WR,BENCH,7.9,0,2025
12,2,3000,4569923,Andy Borregales,WR/TE,K,28.0,0,2025
12,2,3000,3046439,Hunter Henry,WR,TE,27.5,0,2025
12,2,3000,4432773,Brian Thomas Jr.,RB/WR,BENCH,0.0,0,2025
12,2,3000,4608686,Kyle Monangai,RB,BENCH,21.0,0,2025
12,2,3000,3916945,Darius Slayton,RB/WR,WR,2.8000000000000003,0,2025
12,2,3000,4431452,Drake Maye,TQB,QB,31.400000000000002,0,2025
12,2,3000,-16025,49ers D/ST,D/ST,D/ST,14.3,0,2025
12,2,3000,4241463,Jerry Jeudy,RB/WR,WR,6.0,0,2025
12,3,GV,3929630,Saquon Barkley,RB,RB,18.4,0,2025
12,3,GV,3918298,Josh Allen,TQB,QB,50.8,0,2025
12,3,GV,4685382,Omarion Hampton,RB,BENCH,0.0,0,2025
12,3,GV,3915416,DJ Moore,RB/WR,BENCH,23.5,0,2025
12,3,GV,16737,Mike Evans,RB/WR,IR,0.0,0,2025
12,3,GV,3126486,Deebo Samuel,RB/WR,BENCH,17.200000000000003,0,2025
12,3,GV,4362238,Chase Brown,RB,RB,29.700000000000003,0,2025
12,3,GV,4035687,Michael Pittman Jr.,RB/WR,WR,11.2,0,2025
12,3,GV,4575131,Jacory Croskey-Merritt,RB,BENCH,3.8000000000000003,0,2025
12,3,GV,4242355,Jake Ferguson,WR,TE,18.2,0,2025
12,3,GV,5083076,Harold Fannin Jr.,WR,BENCH,10.0,0,2025
12,3,GV,2577417,Dak Prescott,TQB,BENCH,51.38,0,2025
12,3,GV,-16033,Ravens D/ST,D/ST,D/ST,21.0,0,2025
12,3,GV,4248528,Christian Watson,RB/WR,WR,26.0,0,2025
12,3,GV,4431268,Chimere Dike,RB/WR,FLEX,27.299999999999997,0,2025
12,3,GV,4249087,Matt Gay,WR/TE,K,16.0,0,2025
12,4,sgf,3117251,Christian McCaffrey,RB,RB,56.3,0,2025
12,4,sgf,4432708,Marvin Harrison Jr.,RB/WR,BENCH,0.0,0,2025
12,4,sgf,4430027,Sam LaPorta,WR,IR,0.0,0,2025
12,4,sgf,3915511,Joe Burrow,TQB,BENCH,0.0,0,2025
12,4,sgf,2976212,Stefon Diggs,RB/WR,WR,18.0,0,2025
12,4,sgf,4361370,Chris Olave,RB/WR,WR,11.5,0,2025
12,4,sgf,4241416,Chuba Hubbard,RB,BENCH,11.600000000000001,0,2025
12,4,sgf,-16007,Broncos D/ST,D/ST,BENCH,7.2,0,2025
12,4,sgf,4038815,Rico Dowdle,RB,RB,21.9,0,2025
12,4,sgf,3046779,Jared Goff,TQB,QB,29.26,0,2025
12,4,sgf,4569587,Wan'Dale Robinson,RB/WR,FLEX,31.700000000000003,0,2025
12,4,sgf,4428718,Tre Tucker,RB/WR,BENCH,17.0,0,2025
12,4,sgf,3051876,Evan Engram,WR,BENCH,5.300000000000001,0,2025
12,4,sgf,17372,Chris Boswell,WR/TE,K,14.0,0,2025
12,4,sgf,-16023,Steelers D/ST,D/ST,D/ST,22.4,0,2025
12,4,sgf,4723086,Colston Loveland,WR,TE,18.4,0,2025
12,5,WOOD,4047365,Josh Jacobs,RB,BENCH,4.0,0,2025
12,5,WOOD,4429615,Zay Flowers,RB/WR,FLEX,19.200000000000003,0,2025
12,5,WOOD,3042519,Aaron Jones Sr.,RB,RB,16.8,0,2025
12,5,WOOD,4567750,Emeka Egbuka,RB/WR,WR,11.2,0,2025
12,5,WOOD,3123076,David Njoku,WR,BENCH,1.2000000000000002,0,2025
12,5,WOOD,4426338,Bo Nix,TQB,BENCH,12.600000000000001,0,2025
12,5,WOOD,3128720,Nick Chubb,RB,RB,3.7,0,2025
12,5,WOOD,4686361,Cam Little,WR/TE,K,18.0,0,2025
12,5,WOOD,4036378,Jordan Love,TQB,QB,24.72,0,2025
12,5,WOOD,4426515,Puka Nacua,RB/WR,WR,24.0,0,2025
12,5,WOOD,15795,DeAndre Hopkins,RB/WR,BENCH,3.9,0,2025
12,5,WOOD,3895856,Christian Kirk,RB/WR,BENCH,15.0,0,2025
12,5,WOOD,-16017,Patriots D/ST,D/ST,D/ST,13.299999999999999,0,2025
12,5,WOOD,4429148,Theo Johnson,WR,TE,14.299999999999999,0,2025
12,5,WOOD,4572680,Tucker Kraft,WR,BENCH,0.0,0,2025
12,6,ROUX,4567048,Kenneth Walker III,RB,RB,30.200000000000003,0,2025
12,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,49.199999999999996,0,2025
12,6,ROUX,4428209,Ricky Pearsall,RB/WR,WR,2.3,0,2025
12,6,ROUX,4432665,Brock Bowers,WR,TE,19.2,0,2025
12,6,ROUX,4688813,Josh Downs,RB/WR,BENCH,2.0,0,2025
12,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,19.8,0,2025
12,6,ROUX,4241372,Hollywood Brown,RB/WR,BENCH,7.5,0,2025
12,6,ROUX,4697815,Rachaad White,RB,RB,11.900000000000002,0,2025
12,6,ROUX,12483,Matthew Stafford,TQB,QB,36.120000000000005,0,2025
12,6,ROUX,4430968,Kimani Vidal,RB,BENCH,2.1999999999999997,0,2025
12,6,ROUX,4360078,Alec Pierce,RB/WR,FLEX,3.1,0,2025
12,6,ROUX,4596602,Brashard Smith,RB,BENCH,6.8999999999999995,0,2025
12,6,ROUX,4429025,Quentin Johnston,RB/WR,BENCH,0.0,0,2025
12,6,ROUX,-16003,Bears D/ST,D/ST,D/ST,10.6,0,2025
12,6,ROUX,4567104,Will Reichard,WR/TE,K,15.0,0,2025
12,7,POO,4241389,CeeDee Lamb,RB/WR,WR,24.6,0,2025
12,7,POO,4361307,Trey McBride,WR,TE,34.9,0,2025
12,7,POO,4040715,Jalen Hurts,TQB,QB,45.36,0,2025
12,7,POO,4047650,DK Metcalf,RB/WR,FLEX,19.299999999999997,0,2025
12,7,POO,4360569,Jordan Mason,RB,BENCH,14.7,0,2025
12,7,POO,4612826,Ladd McConkey,RB/WR,BENCH,2.8,0,2025
12,7,POO,4685702,Quinshon Judkins,RB,RB,22.6,0,2025
12,7,POO,4428557,Tyjae Spears,RB,BENCH,10.4,0,2025
12,7,POO,4431280,Troy Franklin,RB/WR,BENCH,10.4,0,2025
12,7,POO,-16014,Rams D/ST,D/ST,D/ST,24.599999999999998,0,2025
12,7,POO,4608810,Tez Johnson,RB/WR,BENCH,11.899999999999999,0,2025
12,7,POO,3043078,Derrick Henry,RB,RB,41.0,0,2025
12,7,POO,4596334,Keaton Mitchell,RB,BENCH,12.8,0,2025
12,7,POO,4360761,Michael Wilson,RB/WR,WR,42.8,0,2025
12,7,POO,3150744,Chase McLaughlin,WR/TE,K,9.0,0,2025
12,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,30.599999999999998,0,2025
12,8,MP,4242335,Jonathan Taylor,RB,RB,7.6000000000000005,0,2025
12,8,MP,4427366,Breece Hall,RB,RB,19.3,0,2025
12,8,MP,3040151,George Kittle,WR,FLEX,32.5,0,2025
12,8,MP,3916148,Tony Pollard,RB,BENCH,10.2,0,2025
12,8,MP,3916433,Jakobi Meyers,RB/WR,BENCH,21.9,0,2025
12,8,MP,4696981,Cam Skattebo,RB,IR,0.0,0,2025
12,8,MP,4038941,Justin Herbert,TQB,BENCH,3.3400000000000003,0,2025
12,8,MP,-16034,Texans D/ST,D/ST,D/ST,23.6,0,2025
12,8,MP,4385690,Dalton Kincaid,WR,BENCH,0.0,0,2025
12,8,MP,3953687,Brandon Aubrey,WR/TE,K,16.0,0,2025
12,8,MP,4431611,Caleb Williams,TQB,QB,31.98,0,2025
12,8,MP,4361432,Romeo Doubs,RB/WR,WR,10.600000000000001,0,2025
12,8,MP,3121023,Dallas Goedert,WR,TE,6.4,0,2025
12,8,MP,3116389,Samaje Perine,RB,BENCH,0.0,0,2025
12,8,MP,3050478,Jake Elliott,WR/TE,BENCH,14.0,0,2025
12,9,KESS,4262921,Justin Jefferson,RB/WR,WR,15.400000000000002,0,2025
12,9,KESS,3054850,Alvin Kamara,RB,FLEX,2.5,0,2025
12,9,KESS,4241478,DeVonta Smith,RB/WR,WR,13.200000000000001,0,2025
12,9,KESS,3139477,Patrick Mahomes,TQB,QB,30.419999999999998,0,2025
12,9,KESS,3116365,Mark Andrews,WR,TE,15.799999999999999,0,2025
12,9,KESS,4569987,Jaylen Warren,RB,RB,20.5,0,2025
12,9,KESS,4429205,Jordan Addison,RB/WR,BENCH,9.0,0,2025
12,9,KESS,3116165,Chris Godwin Jr.,RB/WR,BENCH,1.9,0,2025
12,9,KESS,3116385,Joe Mixon,RB,IR,0.0,0,2025
12,9,KESS,4596448,Bucky Irving,RB,BENCH,0.0,0,2025
12,9,KESS,2977187,Cooper Kupp,RB/WR,BENCH,7.200000000000001,0,2025
12,9,KESS,15835,Zach Ertz,WR,BENCH,6.2,0,2025
12,9,KESS,4689936,Jake Bates,WR/TE,K,15.0,0,2025
12,9,KESS,4427728,Bam Knight,RB,BENCH,23.7,0,2025
12,9,KESS,4430871,Sean Tucker,RB,RB,38.1,0,2025
12,9,KESS,-16002,Bills D/ST,D/ST,D/ST,7.199999999999999,0,2025
12,10,ZSF,4429795,Jahmyr Gibbs,RB,RB,71.0,0,2025
12,10,ZSF,4379399,James Cook III,RB,RB,39.300000000000004,0,2025
12,10,ZSF,4685472,Tetairoa McMillan,RB/WR,WR,39.5,0,2025
12,10,ZSF,3121422,Terry McLaurin,RB/WR,IR,0.0,0,2025
12,10,ZSF,4431299,Rome Odunze,RB/WR,BENCH,11.900000000000002,0,2025
12,10,ZSF,4239996,Travis Etienne Jr.,RB,FLEX,38.400000000000006,0,2025
12,10,ZSF,4429160,De'Von Achane,RB,BENCH,19.0,0,2025
12,10,ZSF,4360248,Kyle Pitts Sr.,WR,TE,5.9,0,2025
12,10,ZSF,4426502,Drake London,RB/WR,BENCH,15.4,0,2025
12,10,ZSF,3052587,Baker Mayfield,TQB,QB,20.36,0,2025
12,10,ZSF,-16009,Packers D/ST,D/ST,D/ST,24.7,0,2025
12,10,ZSF,4047646,A.J. Brown,RB/WR,WR,29.4,0,2025
12,10,ZSF,4882093,Bhayshul Tuten,RB,BENCH,16.1,0,2025
12,10,ZSF,2578570,Jacoby Brissett,TQB,BENCH,44.56,0,2025
12,10,ZSF,17427,Cairo Santos,WR/TE,K,24.0,0,2025
12,10,ZSF,-16021,Eagles D/ST,D/ST,BENCH,12.7,0,2025
12,11,KIRK,4430807,Bijan Robinson,RB,RB,42.0,0,2025
12,11,KIRK,3916387,Lamar Jackson,TQB,QB,11.940000000000001,0,2025
12,11,KIRK,16800,Davante Adams,RB/WR,WR,27.299999999999997,0,2025
12,11,KIRK,4568490,RJ Harvey,RB,BENCH,6.5,0,2025
12,11,KIRK,3886598,Jauan Jennings,RB/WR,FLEX,20.0,0,2025
12,11,KIRK,4431459,Tyler Warren,WR,TE,7.0,0,2025
12,11,KIRK,4426385,Zach Charbonnet,RB,BENCH,15.2,0,2025
12,11,KIRK,4258173,Nico Collins,RB/WR,WR,26.700000000000003,0,2025
12,11,KIRK,4430737,Kyren Williams,RB,RB,21.400000000000002,0,2025
12,11,KIRK,15818,Keenan Allen,RB/WR,BENCH,7.300000000000001,0,2025
12,11,KIRK,4373626,Tyler Allgeier,RB,BENCH,14.0,0,2025
12,11,KIRK,4032473,Rashid Shaheed,RB/WR,BENCH,6.4,0,2025
12,11,KIRK,4697745,Tyler Loop,WR/TE,K,23.0,0,2025
12,11,KIRK,-16012,Chiefs D/ST,D/ST,BENCH,1.8,0,2025
12,11,KIRK,-16005,Browns D/ST,D/ST,D/ST,31.3,0,2025
12,12,GEMP,4890973,Ashton Jeanty,RB,RB,27.200000000000003,0,2025
12,12,GEMP,4239993,Tee Higgins,RB/WR,WR,19.4,0,2025
12,12,GEMP,4569618,Garrett Wilson,RB/WR,BENCH,0.0,0,2025
12,12,GEMP,4035538,David Montgomery,RB,RB,9.4,0,2025
12,12,GEMP,4428331,Rashee Rice,RB/WR,WR,26.900000000000002,0,2025
12,12,GEMP,15847,Travis Kelce,WR,TE,26.0,0,2025
12,12,GEMP,4361741,Brock Purdy,TQB,BENCH,26.62,0,2025
12,12,GEMP,4569173,Rhamondre Stevenson,RB,FLEX,1.5,0,2025
12,12,GEMP,4373678,Khalil Shakir,RB/WR,BENCH,13.2,0,2025
12,12,GEMP,4686472,Marvin Mims Jr.,RB/WR,BENCH,4.2,0,2025
12,12,GEMP,-16026,Seahawks D/ST,D/ST,D/ST,6.2,0,2025
12,12,GEMP,3917232,Tyler Bass,WR/TE,IR,0.0,0,2025
12,12,GEMP,3917792,Daniel Jones,TQB,QB,16.84,0,2025
12,12,GEMP,3059915,Kareem Hunt,RB,BENCH,31.200000000000003,0,2025
12,12,GEMP,3117256,Dalton Schultz,WR,BENCH,9.400000000000002,0,2025
12,12,GEMP,11122,Matt Prater,WR/TE,K,14.0,0,2025
